id_title;commentCount;dislikeCount;likeCount;id_music_style;id_performer;viewCount;commentators_uniq;comments_obscene_cnt;video_age
98779795;2;1;32;12349;100065;3808;;;1995
98779796;18;28;512;12349;100065;101341;13;0;1532
98779797;6;10;80;12349;100065;22570;4;0;2552
98779798;72;68;1108;12349;100065;420445;50;0;3007
98779799;63;13;594;12349;100065;17913;;;288
98779800;924;816;14489;12349;100065;1983625;696;14;535
98779801;0;1;10;12349;100065;3702;;;1969
98779802;25;21;605;12349;100065;173419;7;0;2552
98779803;39;28;507;12349;100065;53026;;;712
98779804;146;111;2505;12349;100065;62483;;;59
98779805;384;351;5347;12349;100065;213678;;;37
98779806;102;161;1433;12349;100065;370839;;;901
98779807;1;5;28;12349;100065;5323;1;0;1969
98779808;165;148;3216;12349;100065;738033;;;2311
98779809;12;11;225;12349;100065;34594;;;1995
98779810;10;6;148;12349;100065;27723;7;0;1995
98779811;8;9;121;12349;100065;29337;8;0;2756
98779812;110;22;884;12349;100065;23508;;;63
98779813;45;37;591;12349;100065;15964;;;4
98779814;12;17;362;12349;100065;100548;9;0;1995
98779815;85;362;1166;12349;100065;206953;;;2101
98779816;40;69;377;12349;100070;19018;30;0;104
98779817;20;39;303;12349;100070;24483;17;0;280
98779818;122;89;2720;12349;100070;249031;42;0;66
98779819;16;76;1064;12349;100070;99837;10;0;395
98779820;21;21;404;12349;100070;176941;19;0;2635
98779821;73;49;995;12349;100070;221765;46;0;1924
98779822;5;0;56;12349;100070;2327;5;1;350
98779823;1;0;51;12349;100070;2677;;;394
98779824;1;1;65;12349;100070;3704;2;0;405
98779825;25;11;266;12349;100070;35364;19;0;373
98779826;1;0;3;12349;100070;286;1;0;344
98779827;0;0;11;12349;100070;1092;;;345
98779828;3;3;31;12349;100070;6867;3;0;359
98779829;0;0;12;12349;100070;654;;;342
98779830;0;1;11;12349;100070;2356;;;359
98779831;0;0;11;12349;100070;2935;;;359
98779832;0;0;8;12349;100070;1202;;;343
98779833;0;0;3;12349;100070;177;;;345
98779834;5;0;30;12349;100070;2503;3;0;400
98779835;0;0;2;12349;100070;175;;;359
98779836;2;0;10;12349;100070;425;2;0;342
98779837;0;0;64;12349;100070;7363;;;359
98779838;0;0;13;12349;100070;1027;;;357
98779839;0;0;7;12349;100070;1095;;;344
98779840;0;1;18;12349;100070;1001;;;356
98779841;0;0;4;12349;100070;200;;;343
98779842;0;1;14;12349;100070;1437;;;344
98779843;1;1;28;12349;100070;14323;;;359
98779844;1;1;20;12349;100070;1287;1;0;344
98779845;4;6;28;12349;100070;17296;;;359
98779846;0;0;20;12349;100070;4083;;;359
98779847;0;1;7;12349;100070;830;;;345
98779848;0;0;8;12349;100070;380;;;342
98779849;1;1;22;12349;100070;2310;1;0;356
98779850;0;0;5;12349;100070;360;;;343
98779851;0;0;7;12349;100070;265;;;342
98779852;1;0;17;12349;100070;3818;1;0;359
98779853;0;0;5;12349;100070;161;;;353
98779854;2;1;22;12349;100070;1776;2;0;359
98779855;0;0;20;12349;100070;1220;;;344
98779856;2;1;27;12349;100070;2753;2;0;359
98779857;5;4;90;12349;100070;11099;4;0;400
98779858;0;0;2;12349;100070;175;;;342
98779859;2;6;92;12349;100070;11007;2;0;400
98779860;1;0;10;12349;100070;657;1;0;343
98779861;2;1;14;12349;100070;1179;2;0;400
98779862;0;0;3;12349;100070;243;;;344
98779863;1;0;20;12349;100070;902;1;0;353
98779864;0;2;12;12349;100070;1804;;;357
98779865;0;2;18;12349;100070;2422;;;353
98779866;0;1;14;12349;100070;1099;;;356
98779867;0;0;25;12349;100070;2013;;;344
98779868;2;0;28;12349;100070;2267;2;0;356
98779869;0;0;3;12349;100070;256;;;342
98779870;0;0;6;12349;100070;419;;;356
98779871;1;1;13;12349;100070;673;1;0;353
98779872;0;0;11;12349;100070;5131;;;359
98779873;13;18;153;12349;100070;59762;12;0;1827
98779874;0;1;14;12349;100070;3394;;;359
98779875;0;0;9;12349;100070;2346;;;353
98779876;1;0;6;12349;100070;609;1;0;353
98779877;1;0;15;12349;100070;479;1;0;357
98779878;25;17;492;12349;100070;103156;24;1;1827
98779879;2;0;6;12349;100070;245;;;353
98779880;1;1;15;12349;100070;1879;1;0;357
98779881;1;0;26;12349;100070;3972;1;0;357
98779882;8;10;95;12349;100070;14423;6;0;406
98779883;0;1;3;12349;100070;664;;;343
98779884;0;0;26;12349;100070;2200;;;344
98779885;1;0;9;12349;100070;315;;;345
98779886;0;1;12;12349;100070;1140;;;353
98779887;2;0;7;12349;100070;318;1;0;353
98779888;0;0;9;12349;100070;477;;;345
98779889;0;0;3;12349;100070;326;;;342
98779890;0;2;24;12349;100070;5400;;;359
98779891;2;1;11;12349;100070;871;;;345
98779892;2;0;17;12349;100070;1767;1;0;344
98779893;1;1;45;12349;100070;4428;1;0;367
98779894;0;1;4;12349;100070;466;;;357
98779895;0;0;8;12349;100070;2130;;;357
98779896;0;1;11;12349;100070;1350;;;343
98779897;0;0;3;12349;100070;269;;;353
98779898;1;2;7;12349;100070;1286;1;0;344
98779899;2;0;5;12349;100070;319;2;0;357
98779900;1;1;4;12349;100070;724;;;357
98779901;0;1;8;12349;100070;1154;;;345
98779902;0;0;7;12349;100070;183;;;353
98779903;0;0;6;12349;100070;439;;;344
98779904;0;0;5;12349;100070;196;;;353
98779905;0;0;3;12349;100070;151;;;345
98779906;0;1;11;12349;100070;906;;;343
98779907;0;0;4;12349;100070;146;;;353
98779908;0;0;7;12349;100070;322;;;342
98779909;0;0;2;12349;100070;136;;;342
98779910;0;1;29;12349;100070;4495;;;343
98779911;0;0;6;12349;100070;334;;;345
98779912;1;0;16;12349;100070;1231;1;0;353
98779913;1;0;5;12349;100070;265;1;0;353
98779914;0;2;7;12349;100070;3839;;;359
98779915;1;0;11;12349;100070;804;1;0;345
98779916;1;0;8;12349;100070;699;1;0;353
98779917;0;0;1;12349;100070;197;;;357
98779918;0;0;16;12349;100070;786;;;353
98779919;1;0;10;12349;100070;1064;1;0;343
98779920;2;0;22;12349;100070;2489;2;0;343
98779921;0;0;4;12349;100070;355;;;345
98779922;0;0;16;12349;100070;1840;;;353
98779923;3;0;1;12349;100070;255;3;0;345
98779924;0;0;10;12349;100070;712;;;353
98779925;0;0;1;12349;100070;149;;;342
98779926;0;0;5;12349;100070;227;;;356
98779927;2;1;14;12349;100070;1720;2;0;343
98779928;0;0;11;12349;100070;1009;;;357
98779929;0;0;12;12349;100070;333;;;343
98779930;0;0;5;12349;100070;396;;;353
98779931;0;0;0;12349;100070;202;;;342
98779932;0;0;8;12349;100070;630;;;356
98779933;0;0;8;12349;100070;465;;;342
98779934;1;4;51;12349;100070;9295;1;0;359
98779935;0;0;3;12349;100070;135;;;345
98779936;0;0;4;12349;100070;172;;;353
98779937;0;0;3;12349;100070;167;;;342
98779938;0;0;9;12349;100070;522;;;343
98779939;0;0;7;12349;100070;251;;;342
98779940;0;0;2;12349;100070;139;;;344
98779941;0;0;9;12349;100070;298;;;342
98779942;2;1;16;12349;100070;1142;2;0;353
98779943;0;0;3;12349;100070;398;;;343
98779944;0;0;3;12349;100070;152;;;353
98779945;0;0;7;12349;100070;898;;;344
98779946;0;0;13;12349;100070;1009;;;344
98779947;1;0;3;12349;100070;881;1;0;353
98779948;0;0;3;12349;100070;930;;;357
98779949;1;0;8;12349;100070;751;1;0;343
98779950;0;0;4;12349;100070;1170;;;343
98779951;1;0;9;12349;100070;452;1;0;353
98779952;0;0;5;12349;100070;550;;;344
98779953;2;0;10;12349;100070;958;2;0;353
98779954;0;1;4;12349;100070;163;;;345
98779955;0;3;12;12349;100070;1854;;;353
98779956;1;2;19;12349;100070;2049;1;0;353
98779957;0;0;16;12349;100070;904;;;343
98779958;0;0;2;12349;100070;299;;;345
98779959;1;1;8;12349;100070;731;1;0;353
98779960;2;0;14;12349;100070;969;2;0;344
98779961;1;0;4;12349;100070;410;1;0;344
98779962;0;0;5;12349;100070;301;;;353
98779963;0;7;12;12349;100070;1513;;;342
98779964;0;0;9;12349;100070;658;;;342
98779965;0;0;3;12349;100070;175;;;342
98779966;1;1;14;12349;100070;572;1;0;342
98779967;0;0;7;12349;100070;348;;;356
98779968;2;8;96;12349;100070;4079;2;0;343
98779969;0;0;10;12349;100070;381;;;353
98779970;22;27;418;12349;100070;115992;16;0;1827
98779971;0;0;6;12349;100070;1158;;;344
98779972;0;0;9;12349;100070;897;;;344
98779973;1;1;10;12349;100070;433;1;0;342
98779974;0;1;7;12349;100070;816;;;357
98779975;2;1;30;12349;100070;2253;2;0;356
98779976;30;61;742;12349;100070;230573;26;1;1827
98779977;0;0;11;12349;100070;4029;;;359
98779978;0;1;6;12349;100070;213;;;342
98779979;0;0;5;12349;100070;253;;;343
98779980;0;0;15;12349;100070;1104;;;353
98779981;1;0;20;12349;100070;4880;;;357
98779982;1;1;24;12349;100070;3094;1;0;345
98779983;0;1;13;12349;100070;1466;;;356
98779984;1;0;13;12349;100070;1163;1;0;357
98779985;0;0;5;12349;100070;209;;;343
98779986;3;1;18;12349;100070;498;3;0;353
98779987;0;0;2;12349;100070;141;;;342
98779988;0;8;69;12349;100070;5622;;;342
98779989;0;1;6;12349;100070;361;;;356
98779990;0;0;2;12349;100070;253;;;342
98779991;0;0;5;12349;100070;352;;;358
98779992;1;0;2;12349;100070;344;1;0;357
98779993;0;0;2;12349;100070;346;;;356
98779994;375;849;2905;12349;100070;524982;297;20;315
98779995;1;0;2;12349;100070;194;1;0;359
98779996;18;23;231;12349;100070;38860;14;0;391
98779997;566;608;9928;12349;100070;857917;47;1;66
98779998;84;47;1685;12349;100070;47973;;;4
98779999;199;257;3029;12349;100070;553152;103;12;164
98780000;0;0;11;12349;100070;865;;;345
98780001;24;15;421;12349;100070;109698;23;0;1827
98780002;1;1;14;12349;100070;1301;1;0;353
98780003;0;0;16;12349;100070;4343;;;358
98780004;0;1;1;12349;100070;229;;;342
98780005;1;3;15;12349;100070;5509;;;358
98780006;0;0;5;12349;100070;274;;;345
98780007;0;3;54;12349;100070;7587;;;358
98780008;1;2;15;12349;100070;1524;1;0;353
98780009;2;2;8;12349;100070;1003;1;0;345
98780010;0;0;8;12349;100070;278;;;359
98780011;1;0;57;12349;100070;6814;1;0;358
98780012;0;0;2;12349;100070;174;;;353
98780013;3;0;38;12349;100070;4155;2;0;358
98780014;0;2;17;12349;100070;2271;;;356
98780015;3;19;166;12349;100070;13807;3;0;343
98780016;1;1;32;12349;100070;3146;;;358
98780017;2;1;22;12349;100070;4346;2;0;358
98780018;3;0;8;12349;100070;373;3;0;353
98780019;3;0;22;12349;100070;3484;1;0;358
98780020;1;1;89;12349;100070;8454;;;358
98780021;0;0;13;12349;100070;1134;;;358
98780022;0;1;38;12349;100070;3881;;;358
98780023;3;3;45;12349;100070;4479;2;0;358
98780024;0;1;3;12349;100070;651;;;357
98780025;68;7;668;12349;100070;12306;39;0;73
98780026;0;0;32;12349;100070;7957;;;358
98780027;2;1;15;12349;100070;969;2;0;344
98780028;1;0;10;12349;100070;520;1;0;353
98780029;0;0;31;12349;100070;4265;;;358
98780030;0;2;8;12349;100070;1867;;;344
98780031;2;0;28;12349;100070;4693;1;0;358
98780032;0;0;3;12349;100070;172;;;356
98780033;1;0;37;12349;100070;7099;1;0;358
98780034;0;1;15;12349;100070;1581;;;358
98780035;0;0;8;12349;100070;1094;;;358
98780036;0;0;7;12349;100070;154;;;353
98780037;1;1;34;12349;100070;4303;;;358
98780038;0;0;3;12349;100070;426;;;344
98780039;2;3;41;12349;100070;4489;2;0;358
98780040;3;1;28;12349;100070;3359;2;0;400
98780041;1;0;23;12349;100070;1300;1;0;373
98780042;942;859;11240;12349;100070;734176;506;18;111
98780043;2;1;30;12349;100070;1743;2;0;324
98780044;7;6;60;12349;100070;2643;;;325
98780045;21;13;164;12349;100070;7453;18;3;302
98780046;30;21;547;12349;100070;14481;18;1;261
98780047;2;2;51;12349;100070;3840;2;0;329
98780048;2;2;23;12349;100070;3591;2;0;401
98780049;1;0;10;12349;100070;902;1;0;402
98780050;2008;3473;48317;12349;100070;12208450;936;18;241
98780051;3;1;41;12349;100070;2085;3;0;345
98780052;50;45;830;12349;100070;68477;39;0;314
98780053;11;5;118;12349;100070;12081;9;0;391
98780054;52;30;844;12349;100070;39821;38;0;231
98780055;85;31;1145;12349;100070;52842;46;2;71
98780056;51;36;839;12349;100070;235611;35;1;1827
98780057;10;3;46;12349;100070;4113;5;0;382
98780058;71;49;1760;12349;100070;111367;50;1;181
98780059;5;0;28;12349;100070;1243;5;0;379
98780060;327;696;6777;12349;100070;904137;236;6;251
98780061;10;11;270;12349;100070;9957;11;0;261
98780062;105;98;2115;12349;100070;1540624;;;3123
98780063;0;0;10;12349;100070;599;;;356
98780064;46;22;598;12349;100070;170993;27;0;1827
98780065;13;3;106;12349;100070;31194;9;0;2941
98780066;9;12;290;12349;100070;43116;6;1;481
98780067;1;1;20;12349;100070;2227;1;0;406
98780068;716;1158;17812;12349;100070;7498807;532;11;2376
98780069;15;20;281;12349;100070;50617;8;1;481
98780070;15;13;343;12349;100070;59609;9;0;481
98780071;18;6;161;12349;100070;7480;16;0;288
98780072;7;2;148;12349;100070;9739;7;0;378
98780073;271;329;6335;12349;100070;3129284;1;0;3123
98780074;3;2;55;12349;100070;3819;1;0;390
98780075;2;0;21;12349;100070;2017;2;0;383
98780076;617;660;11200;12349;100070;3534423;405;11;1823
98780077;11;12;329;12349;100070;55192;8;0;481
98780078;155;232;4172;12349;100070;688237;100;2;290
98780079;34;32;734;12349;100070;43104;19;0;219
98780080;61;51;1192;12349;100070;58304;44;0;72
98780081;3;3;65;12349;100070;28171;;;2941
98780082;3;1;51;12349;100070;5119;2;0;366
98780083;25;25;556;12349;100070;154714;24;0;1827
98780084;3;1;40;12349;100070;3637;3;0;400
98780085;21;25;206;12349;100070;15608;21;0;279
98780086;13;5;224;12349;100070;13431;11;0;386
98780087;1222;2601;19940;12349;100070;2193989;804;52;388
98780088;156;119;2755;12349;100070;1725884;116;4;3123
98780089;18;19;382;12349;100070;17774;16;0;259
98780090;3;3;178;12349;100070;78132;3;0;2941
98780091;16;23;287;12349;100070;73075;;;1827
98780092;8;8;147;12349;100070;63355;8;0;2941
98780093;3;0;60;12349;100070;12031;3;0;358
98780094;2;5;92;12349;100070;4758;;;302
98780095;0;1;60;12349;100070;21695;;;2834
98780096;64;18;823;12349;100070;28541;;;11
98780097;1;3;39;12349;100070;11309;1;0;2941
98780098;1;1;32;12349;100070;2532;1;0;398
98780099;5;5;116;12349;100070;9432;4;0;391
98780100;50;88;812;12349;100070;136041;19;0;399
98780101;84;37;418;12349;100070;31371;32;1;245
98780102;1;2;13;12349;100070;1402;1;0;399
98780103;5;2;59;12349;100070;3808;4;0;413
98780104;4;6;86;12349;100070;10419;3;0;374
98780105;0;1;16;12349;100070;2501;;;356
98780106;0;6;19;12349;100070;1502;;;356
98780107;268;289;5588;12349;100070;2860655;204;4;3123
98780108;5;3;58;12349;100070;7440;4;0;367
98780109;2;1;50;12349;100070;4988;1;0;357
98780110;1;0;13;12349;100070;436;;;378
98780111;11;6;291;12349;100070;10991;12;0;259
98780112;542;863;11875;12349;100070;5833077;385;11;3123
98780113;16;7;240;12349;100070;22305;13;0;369
98780114;3;2;90;12349;100070;6170;3;0;331
98780115;23;205;668;12349;100070;122204;16;0;387
98780116;44;56;917;12349;100070;102941;33;2;481
98780117;1;1;22;12349;100070;916;;;358
98780118;0;0;40;12349;100070;6146;;;358
98780119;36;8;344;12349;100070;10282;22;0;308
98780120;16;21;242;12349;100070;91594;13;0;1827
98780121;0;0;22;12349;100070;3477;;;358
98780122;2;0;38;12349;100070;2989;2;0;400
98780123;6;4;116;12349;100070;91958;5;2;2941
98780124;3;3;18;12349;100070;1509;3;0;390
98780125;348;512;6884;12349;100070;1501998;161;3;413
98780126;12;4;163;12349;100070;65662;9;0;2941
98780127;35;25;524;12349;100070;137760;28;0;1827
98780128;63;65;1344;12349;100070;329634;44;1;1827
98780129;1;1;55;12349;100070;6697;1;0;358
98780130;1;0;5;12349;100070;587;1;0;403
98780131;41;23;311;12349;100070;94826;27;1;1827
98780132;7;6;83;12349;100070;3670;4;0;337
98780133;57;32;841;12349;100070;64738;43;0;288
98780134;1;2;39;12349;100070;3022;1;0;390
98780135;83;89;578;12349;100070;87706;47;5;374
98780136;4;0;103;12349;100070;4070;4;0;349
98780137;13;22;346;12349;100070;58403;15;0;481
98780138;0;1;19;12349;100070;7213;;;358
98780139;1;1;12;12349;100070;1226;1;0;409
98780140;189;368;6234;12349;100070;3471832;150;7;3123
98780141;3;5;32;12349;100070;2375;1;0;391
98780142;107;48;1785;12349;100070;147371;79;0;199
98780143;296;352;4669;12349;100070;2088662;231;8;3123
98780144;1;2;86;12349;100070;11977;;;394
98780145;0;0;16;12349;100070;2072;;;356
98780146;85;143;1804;12349;100070;2031891;66;4;3123
98780147;3;0;22;12349;100070;1060;66;4;379
98780148;0;0;4;12349;100070;277;;;357
98780149;2;0;47;12349;100070;4110;2;0;367
98780150;6;11;209;12349;100070;49495;6;0;1827
98780151;155;86;2694;12349;100070;265049;89;2;315
98780152;1;4;23;12349;100070;3566;1;0;409
98780153;1;2;25;12349;100070;1468;;;378
98780154;51;59;1787;12349;100070;143493;37;0;177
98780155;4;5;47;12349;100070;22760;3;0;2941
98780156;11;32;525;12349;100070;99901;10;0;481
98780157;1;0;12;12349;100070;965;1;0;394
98780158;67;54;1055;12349;100070;1339452;55;1;3122
98780159;5;1;61;12349;100070;5659;4;0;368
98780160;1;3;23;12349;100070;2783;1;0;367
98780161;7;2;67;12349;100070;4733;4;0;331
98780162;3;2;47;12349;100070;2208;3;0;323
98780163;913;1411;15347;12349;100070;2627713;375;11;414
98780164;6;3;79;12349;100070;3471;6;0;295
98780165;38;30;623;12349;100070;113334;18;1;481
98780166;3;4;66;12349;100070;4649;2;0;331
98780167;6;0;53;12349;100070;1871;6;0;303
98780168;2;0;10;12349;100070;667;3;0;406
98780169;;52;1374;12349;100070;570829;;;2941
98780170;19;34;565;12349;100070;81507;15;0;481
98780171;6;0;53;12349;100070;1899;4;0;380
98780172;3;2;11;12349;100070;835;3;0;403
98780173;28;19;442;12349;100070;25375;19;0;303
98780174;180;78;2034;12349;100070;75584;;;19
98780175;1;1;30;12349;100070;3426;;;356
98780176;1;0;18;12349;100070;989;1;0;356
98780177;5;1;67;12349;100070;3223;4;0;337
98780178;38;54;773;12349;100070;151963;18;0;481
98780179;0;3;29;12349;100070;5860;;;358
98780180;27;32;479;12349;100070;67398;22;0;481
98780181;18;49;403;12349;100070;85151;;;481
98780182;2;2;27;12349;100070;4406;2;0;403
98780183;1;2;16;12349;100070;1535;1;0;400
98780184;623;1012;13775;12349;100070;8304852;450;14;3121
98780185;2;2;23;12349;100070;3156;450;14;406
98780186;59;68;1552;12349;100070;1290479;52;0;3122
98780187;5;0;22;12349;100070;1417;52;0;390
98780188;9;2;124;12349;100070;112505;8;0;2941
98780189;27;24;457;12349;100070;34718;19;1;381
98780190;45;72;1451;12349;100070;249892;25;0;481
98780191;2;1;55;12349;100070;3679;2;0;391
98780192;2;0;11;12349;100070;634;2;0;356
98780193;329;142;5035;12349;100070;1322079;248;3;3123
98780194;1;1;14;12349;100070;1776;1;0;394
98780195;183;261;4757;12349;100070;3710614;143;4;3123
98780196;230;220;5329;12349;100070;434384;79;0;66
98780197;52;73;1272;12349;100070;1010647;42;0;3123
98780198;1;4;27;12349;100070;1696;42;0;378
98780199;0;1;25;12349;100070;2065;;;358
98780200;7;2;32;12349;100070;1617;5;1;403
98780201;31;10;434;12349;100070;29285;15;0;314
98780202;4;2;109;12349;100070;6703;2;0;330
98780203;4;1;63;12349;100070;3698;2;0;331
98780204;1;0;33;12349;100070;1152;1;0;324
98780205;2;4;44;12349;100070;14585;2;0;358
98780206;1;2;33;12349;100070;1710;1;0;363
98780207;8;11;167;12349;100070;13656;3;0;337
98780208;2;5;43;12349;100070;1860;2;0;403
98780209;2;3;9;12349;100070;599;2;0;390
98780210;1;2;16;12349;100070;1671;1;0;358
98780211;0;0;7;12349;100070;480;;;358
98780212;1;2;48;12349;100070;12547;1;0;358
98780213;0;0;1;12349;100070;259;;;357
98780214;0;0;20;12349;100070;4689;;;358
98780215;0;0;11;12349;100070;910;;;356
98780216;0;0;5;12349;100070;1095;;;358
98780217;0;0;11;12349;100070;795;;;358
98780218;1;0;13;12349;100070;1349;1;0;409
98780219;1;0;13;12349;100070;2179;1;0;356
98780220;0;0;17;12349;100070;708;;;335
98780221;1;0;14;12349;100070;762;1;0;368
98780222;0;0;30;12349;100070;1570;;;336
98780223;1;0;28;12349;100070;1324;1;0;368
98780224;1;0;44;12349;100070;1604;;;336
98780225;16;5;132;12349;100070;9945;14;0;374
98780226;20;7;184;12349;100070;9174;19;0;390
98780227;5;0;47;12349;100070;1996;4;0;368
98780228;3;4;53;12349;100070;7930;2;0;400
98780229;2;0;40;12349;100070;3743;2;0;400
98780230;7;7;227;12349;100070;28471;5;0;409
98780231;3;7;104;12349;100070;10452;3;0;406
98780232;6;2;67;12349;100070;2562;6;0;335
98780233;3;1;32;12349;100070;2313;5;0;368
98780234;3;0;17;12349;100070;875;5;0;378
98780235;2;0;16;12349;100070;2269;2;0;401
98780236;35;13;576;12349;100070;27670;30;0;199
98780237;1;0;13;12349;100070;1242;;;356
98780238;2;1;22;12349;100070;932;2;0;336
98780239;1;0;22;12349;100070;1124;1;0;368
98780240;2;1;33;12349;100070;2569;2;0;368
98780241;1;2;21;12349;100070;874;1;0;368
98780242;8;2;41;12349;100070;1747;3;0;336
98780243;1;0;18;12349;100070;1716;1;0;401
98780244;2;4;80;12349;100070;3771;1;0;350
98780245;1;0;10;12349;100070;401;1;0;390
98780246;3;2;43;12349;100070;1874;3;0;323
98780247;1667;2061;39035;12349;100070;13475472;921;22;3123
98780248;2;1;37;12349;100070;2950;2;0;400
98780249;547;1000;16726;12349;100070;2553826;339;3;398
98780250;11;4;102;12349;100070;14916;339;3;378
98780251;100;47;1728;12349;100070;79489;44;0;70
98780252;8;9;71;12349;100070;3840;7;0;332
98780253;9;2;121;12349;100070;10009;8;0;368
98780254;3;3;66;12349;100070;3018;3;0;373
98780255;2;1;11;12349;100070;1462;2;0;400
98780256;0;0;15;12349;100070;1675;;;409
98780257;1612;1882;41227;12349;100070;15255200;903;30;3123
98780258;3;3;36;12349;100070;3275;3;0;400
98780259;2;0;22;12349;100070;1317;2;0;368
98780260;2;0;21;12349;100070;1004;2;0;400
98780261;275;237;3582;12349;100070;1563974;200;15;2311
98780262;0;1;7;12349;100070;643;;;356
98780263;1;0;8;12349;100070;594;;;356
98780264;47;37;621;12349;100070;20160;;;4
98780265;201;138;4288;12349;100070;335772;149;3;135
98780266;14;10;429;12349;100070;31203;12;0;369
98780267;3;0;17;12349;100070;1115;3;1;406
98780268;18;6;206;12349;100070;8707;13;0;268
98780269;2;0;29;12349;100070;1088;2;0;368
98780270;2;1;51;12349;100070;2808;2;0;368
98780271;2;2;37;12349;100070;1429;2;0;368
98780272;25;14;362;12349;100070;23928;;;720
98780273;8;3;44;12349;100070;2049;6;0;325
98780274;1;2;8;12349;100070;950;1;0;400
98780275;0;2;100;12349;100070;4212;;;1115
98780276;0;0;15;12349;100070;930;;;153
98780277;2;1;17;12349;100070;1335;2;0;406
98780278;28;5;317;12349;100070;79705;27;0;2785
98780279;0;1;1;12349;100070;28;;;10
98780280;11;45;157;12349;100070;10022;11;0;223
98780281;20;31;222;12349;100070;12044;14;0;140
98780282;10;6;163;12349;100070;16570;8;0;345
98780283;1;0;9;12349;100070;502;1;0;273
98780284;0;3;62;12349;100070;2792;;;206
98780285;1;1;12;12349;100070;1019;1;0;401
98780286;0;0;4;12349;100070;449;;;1587
98780287;69;83;447;12349;100070;27001;52;2;143
98780288;0;0;1;12349;100072;164;;;213
98780289;1;0;4;12349;100072;343;;;152
98780290;0;14;113;12349;100072;3044;;;152
98780291;0;0;3;12349;100074;226;;;1554
98780292;0;2;7;12349;100074;531;;;661
98780293;0;0;13;12349;100074;3792;;;1148
98780294;0;0;6;12349;100074;280;;;661
98780295;0;0;2;12349;100074;394;;;273
98780296;0;0;1;12349;100074;107;;;1554
98780297;0;0;0;12349;100074;181;;;104
98780298;0;1;26;12349;100074;2368;;;273
98780299;0;81;222;12349;100074;16051;;;218
98780300;1;28;109;12349;100074;9903;1;0;1157
98780301;0;0;10;12349;100074;3025;;;1148
98780302;0;0;0;12349;100074;329;;;273
98780303;0;0;14;12349;100074;597;;;273
98780304;0;0;0;12349;100074;46;;;273
98780305;0;2;10;12349;100074;1469;;;273
98780306;0;0;5;12349;100074;397;;;218
98780307;0;0;3;12349;100074;4652;;;1148
98780308;0;1;11;12349;100074;3904;;;1157
98780309;0;0;0;12349;100074;17;;;24
98780310;0;0;3;12349;100074;253;;;273
98780311;0;2;6;12349;100074;3937;;;1148
98780312;0;2;10;12349;100074;1402;;;1157
98780313;0;3;10;12349;100074;3304;;;1148
98780314;0;0;1;12349;100074;1289;;;1157
98780315;0;0;2;12349;100074;1192;;;1157
98780316;0;0;8;12349;100074;2505;;;1148
98780317;0;0;1;12349;100074;333;;;272
98780318;0;1;12;12349;100074;632;;;1351
98780319;1;1;23;12349;100074;4913;1;0;1148
98780320;0;0;6;12349;100074;2568;1;0;1148
98780321;0;0;4;12349;100074;1990;1;0;1157
98780322;0;0;4;12349;100074;2881;;;1148
98780323;0;4;40;12349;100074;5732;;;1148
98780324;0;1;6;12349;100074;2466;;;1157
98780325;0;0;1;12349;100074;787;;;218
98780326;0;0;3;12349;100074;2758;;;1148
98780327;0;1;6;12349;100074;2820;;;1148
98780328;0;7;44;12349;100074;5485;;;1157
98780329;0;24;96;12349;100074;8981;;;1148
98780330;0;2;8;12349;100074;2744;;;1157
98780331;0;69;272;12349;100074;16572;;;1157
98780332;0;1;23;12349;100074;3454;;;1148
98780333;0;0;3;12349;100074;1636;;;1157
98780334;0;0;5;12349;100074;240;;;273
98780335;0;1;29;12349;100074;2209;;;1240
98780336;0;0;4;12349;100074;586;1;0;104
98780337;0;0;1;12349;100074;233;1;0;271
98780338;0;1;6;12349;100074;556;1;0;273
98780339;0;0;4;12349;100074;172;1;0;273
98780340;1;0;1;12349;100074;73;1;0;273
98780341;0;0;6;12349;100074;2891;;;1148
98780342;0;4;42;12349;100074;5707;;;1148
98780343;0;0;18;12349;100074;3500;;;1157
98780344;0;0;1;12349;100074;111;;;272
98780345;0;0;3;12349;100074;340;;;273
98780346;0;0;1;12349;100074;87;;;274
98780347;0;0;2;12349;100074;98;;;279
98780348;0;2;11;12349;100074;2708;;;1148
98780349;0;0;4;12349;100074;1731;;;1157
98780350;0;2;9;12349;100074;2972;;;1148
98780351;0;1;8;12349;100074;3777;;;1148
98780352;0;0;13;12349;100074;3729;;;1157
98780353;0;5;69;12349;100074;4762;;;1157
98780354;0;2;28;12349;100074;3386;;;1148
98780355;0;0;7;12349;100074;1493;;;1157
98780356;0;149;491;12349;100074;36731;;;1157
98780357;2;63;324;12349;100074;28715;1;0;1148
98780358;0;2;12;12349;100074;2967;1;0;1157
98780359;0;5;39;12349;100074;8313;;;1157
98780360;0;2;31;12349;100074;14472;;;1148
98780361;0;2;21;12349;100074;3499;;;1157
98780362;0;3;3;12349;100095;2736;;;3191
98780363;4;2;35;12349;100095;18617;4;0;3191
98780364;13;8;67;12349;100095;31858;9;1;3191
98780365;0;0;19;12349;100095;14792;;;3191
98780366;0;2;12;12349;100095;6802;;;3191
98780367;0;1;12;12349;100095;5089;;;3191
98780368;1;2;9;12349;100095;5150;1;0;3191
98780369;14;9;231;12349;100095;124449;11;0;3191
98780370;18;5;116;12349;100095;34987;16;0;3191
